id,ticket_id,author_id,body,public,created_at
10050-5,10050,51255,"Great, appreciate the quick resolution.",True,2025-07-09T23:05:10
10051-1,10051,52781,"Hi, I'm getting a payment error and can't finish my order.",True,2025-07-04T20:40:28
10051-2,10051,914,"I understand the frustration, let's get this sorted out.",True,2025-07-04T22:52:28
10051-3,10051,52781,I've tried two different cards now.,True,2025-07-05T03:49:28
10051-4,10051,914,"I understand the frustration, let's get this sorted out.",True,2025-07-05T06:13:28
10051-5,10051,52781,Following up on this.,True,2025-07-05T07:17:28
10051-6,10051,914,"Thanks for confirming, I've closed this out on our end.",True,2025-07-05T08:40:28
10051-7,10051,52781,Thanks for the help!,True,2025-07-05T09:10:28
10052-1,10052,53319,"Hi, before I order the sunglasses, does it come in a larger size?",True,2025-08-29T19:12:20
10052-2,10052,921,"I'm sorry for the trouble, checking your account now.",True,2025-08-29T20:08:20
10052-3,10052,53319,Do yuo have a size guide I can check?,True,2025-08-29T22:19:20
10052-4,10052,921,"I understand the frustration, let's get this sorted out.",True,2025-08-30T03:12:20
10052-5,10052,53319,"OK, still waiting to hear back.",True,2025-08-30T05:43:20
10053-1,10053,53150,"Hi, I have a question but I'm not totally sure it's the right team to ask.",True,2025-06-07T17:06:08
10053-2,10053,913,"Thanks for reaching out, let me look into this for you.",True,2025-06-07T20:53:08
10053-3,10053,53150,Let me know if I should contact someone else instead.,True,2025-06-07T22:06:08
10053-4,10053,913,"This has been taken care of, apologies again for the inconvenience.",True,2025-06-08T00:51:08
10053-5,10053,53150,"Perfect, thank you.",True,2025-06-08T01:40:08
10054-1,10054,52560,"I ordered the denim jacket but recieved a completely different item. Hi, my order arrived and the denim jacket is broken, it won't turn on at all.",True,2025-06-09T12:05:32
10054-2,10054,909,"I'm sorry for the trouble, checking your account now.",True,2025-06-09T14:56:32
10054-3,10054,52560,I still want the item I originally ordered.,True,2025-06-09T18:39:32
10054-4,10054,909,"Thanks for the details, give me a moment to check on this.",True,2025-06-09T21:17:32
10054-5,10054,52560,"OK, still waiting to hear back.",True,2025-06-09T23:30:32
10054-6,10054,909,"Thanks for confirming, I've closed this out on our end.",True,2025-06-10T02:35:32
10054-7,10054,52560,Thanks for the help!,True,2025-06-10T02:49:32
10055-1,10055,51393,"Hi, I'd like to return the denim jacket from order #462147, can you send me a return label?",True,2025-08-18T09:56:45
10055-2,10055,919,"I understand the frustration, let's get this sorted out.",True,2025-08-18T11:39:45
10055-3,10055,51393,"Actually, sorry, let me explain the real issue. I ordered the denim jacket but received a completely different item.",True,2025-08-18T13:56:45
10055-4,10055,919,"I understand the frustration, let's get this sorted out.",True,2025-08-18T15:43:45
10055-5,10055,51393,Any news?,True,2025-08-18T18:04:45
10056-1,10056,50881,"Hi, quick question about your returns policy, can I return an item I already opened?",True,2025-06-05T14:24:18
10056-2,10056,918,"I understand the frustration, let's get this sorted out.",True,2025-06-05T17:44:18
10056-3,10056,50881,Does that apply to sale items too?,True,2025-06-05T21:01:18
10056-4,10056,918,"All set on our side now, thanks for your patience.",True,2025-06-06T00:36:18
10056-5,10056,50881,"Perfect, thank you.",True,2025-06-06T01:51:18
10057-1,10057,52786,"Hi, when will I get my money back for the item I sent back? I was charged twice for order #933510, can you refund the duplicate?",True,2025-08-28T18:06:06
10057-2,10057,919,"Thanks for the details, give me a moment to check on this.",True,2025-08-28T21:13:06
10057-3,10057,52786,My bank still shows no refund received.,True,2025-08-29T01:25:06
10057-4,10057,919,"This has been taken care of, apologies again for the inconvenience.",True,2025-08-29T02:46:06
10057-5,10057,52786,"Perfect, thank you.",True,2025-08-29T03:41:06
10058-1,10058,53341,This might not be the right place but I wasn't sure where else to send this.,True,2025-08-01T07:57:07
10058-2,10058,900,"I'm sorry for the trouble, checking your account now.",True,2025-08-01T10:30:07
10058-3,10058,53341,Sorry if this isn't the right department.,True,2025-08-01T11:06:07
10058-4,10058,900,"I've resolved this on our end, please let us know if you need anything else.",True,2025-08-01T14:30:07
10058-5,10058,53341,Thanks for the help!,True,2025-08-01T15:48:07
10059-1,10059,51691,"Hi, my order arrived and the desk lamp is broken, it won't turn on at all.",True,2025-07-16T16:14:49
10059-2,10059,922,"Thanks for the details, give me a moment to check on this.",True,2025-07-16T18:16:49
10059-3,10059,51691,Can I get a replacement or refund?,True,2025-07-16T23:05:49
10059-4,10059,922,"I'm sorry for the trouble, checking your account now.",True,2025-07-17T01:30:49
10059-5,10059,51691,Any news?,True,2025-07-17T02:43:49
10059-6,10059,922,"All set on our side now, thanks for your patience.",True,2025-07-17T05:15:49
10059-7,10059,51691,"Perfect, thank you.",True,2025-07-17T06:58:49
10060-1,10060,53257,"Hi, before I order the leather wallet, does it come in a larger size?",True,2025-06-12T02:14:36
10060-2,10060,923,"Thanks for the details, give me a moment to check on this.",True,2025-06-12T04:12:36
10060-3,10060,53257,"Also, what material is it made from?",True,2025-06-12T08:27:36
10060-4,10060,923,"Thanks for the details, give me a moment to check on this.",True,2025-06-12T10:20:36
10060-5,10060,53257,Following up on this.,True,2025-06-12T12:53:36
10060-6,10060,923,"This has been taken care of, apologies again for the inconvenience.",True,2025-06-12T14:12:36
10060-7,10060,53257,Thanks for the help!,True,2025-06-12T14:48:36
10061-1,10061,50410,"Hi, the sunglasses shows as out of stock, do you know when it'll be available again?",True,2025-07-13T23:58:06
10061-2,10061,913,"I'm sorry for the trouble, checking your account now.",True,2025-07-14T00:25:06
10061-3,10061,50410,"Actually, sorry, let me explain the real issue. Hi, I have a question but I'm not totally sure it's the right team to ask.",True,2025-07-14T05:08:06
10061-4,10061,913,"Thanks for reaching out, let me look into this for you.",True,2025-07-14T06:48:06
10061-5,10061,50410,Any news?,True,2025-07-14T08:39:06
10061-6,10061,913,"Thanks for the details, give me a moment to check on this.",True,2025-07-14T09:36:06
10061-7,10061,50410,"OK, still waiting to hear back.",True,2025-07-14T09:55:06
10061-8,10061,913,"I've resolved this on our end, please let us know if you need anything else.",True,2025-07-14T11:21:06
10061-9,10061,50410,"Perfect, thank you.",True,2025-07-14T12:08:06
10062-1,10062,53485,"Hello, just checking on the status of order #270387, it's been a few days and I haven't heard anything.",True,2025-06-18T13:12:51
10062-2,10062,916,"I understand the frustration, let's get this sorted out.",True,2025-06-18T16:56:51
10062-3,10062,53485,"Still no movement on the tracking page, is that normal?",True,2025-06-18T20:44:51
10062-4,10062,916,"I understand the frustration, let's get this sorted out.",True,2025-06-18T22:28:51
10062-5,10062,53485,"OK, still waiting to hear back.",True,2025-06-19T00:00:51
10062-6,10062,916,"Thanks for the details, give me a moment to check on this.",True,2025-06-19T00:11:51
10062-7,10062,53485,"OK, still waiting to hear back.",True,2025-06-19T01:59:51
10062-8,10062,916,"All set on our side now, thanks for your patience.",True,2025-06-19T04:03:51
10062-9,10062,53485,Thanks for the help!,True,2025-06-19T04:46:51
10063-1,10063,52735,"Hi, the desk lamp shows as out of stock, do you know when it'll be available again?",True,2025-06-15T12:54:25
10063-2,10063,903,"Thanks for the details, give me a moment to check on this.",True,2025-06-15T15:34:25
10063-3,10063,52735,Can I reserve one in advance?,True,2025-06-15T19:16:25
10063-4,10063,903,"I'm sorry for the trouble, checking your account now.",True,2025-06-16T00:01:25
10063-5,10063,52735,Following up on this.,True,2025-06-16T01:14:25
10064-1,10064,52310,"Hi, quick question about your returns policy, can I return an item I already opened?",True,2025-07-20T20:21:57
10064-2,10064,903,"I understand the frustration, let's get this sorted out.",True,2025-07-21T00:16:57
10064-3,10064,52310,Is there a restocking fee?,True,2025-07-21T00:54:57
10064-4,10064,903,"I understand the frustration, let's get this sorted out.",True,2025-07-21T02:11:57
10064-5,10064,52310,"OK, still waiting to hear back.",True,2025-07-21T04:45:57
10064-6,10064,903,"All set on our side now, thanks for your patience.",True,2025-07-21T07:18:57
10064-7,10064,52310,Thanks for the help!,True,2025-07-21T08:55:57
10065-1,10065,51735,"Hi, I've had several issues with my last few orders and I'm not happy with the service.",True,2025-07-20T06:11:03
10065-2,10065,911,"I understand the frustration, let's get this sorted out.",True,2025-07-20T07:52:03
10065-3,10065,51735,This isn't the first time either.,True,2025-07-20T08:43:03
10066-1,10066,53419,"Hi, I was only refunded part of my order, can you check what happened?",True,2025-08-29T01:32:19
10066-2,10066,900,"Thanks for reaching out, let me look into this for you.",True,2025-08-29T04:42:19
10066-3,10066,53419,Can someone look into the difference?,True,2025-08-29T05:08:19
10066-4,10066,900,"I've resolved this on our end, please let us know if you need anything else.",True,2025-08-29T05:26:19
10066-5,10066,53419,Thanks for the help!,True,2025-08-29T06:28:19
10067-1,10067,52210,"Hi, my delivery is running late, I ordered the leather wallet over a week ago.",True,2025-08-10T15:20:03
10067-2,10067,906,"Thanks for the details, give me a moment to check on this.",True,2025-08-10T17:10:03
10067-3,10067,52210,"It's been 13 extra days now, this is getting frustrating.",True,2025-08-10T19:40:03
10067-4,10067,906,"I'm sorry for the trouble, checking your account now.",True,2025-08-11T00:35:03
10067-5,10067,52210,Following up on this.,True,2025-08-11T03:25:03
10067-6,10067,906,"I understand the frustration, let's get this sorted out.",True,2025-08-11T05:24:03
10067-7,10067,52210,Any news?,True,2025-08-11T05:46:03
10067-8,10067,906,"All set on our side now, thanks for your patience.",True,2025-08-11T08:40:03
10067-9,10067,52210,"OK thank you, that answers my question.",True,2025-08-11T10:14:03
10068-1,10068,53478,"Hi, could you send me an invoice for order #160423? I need it for accounting.",True,2025-08-04T09:43:09
10068-2,10068,907,"Thanks for the details, give me a moment to check on this.",True,2025-08-04T13:24:09
10068-3,10068,53478,"Actually, sorry, let me explain teh real issue. My card keeps getting declined when I try to check out, even though there are funds available.",True,2025-08-04T14:21:09
10068-4,10068,907,"Thanks for reaching out, let me look into this for you.",True,2025-08-04T17:44:09
10068-5,10068,53478,"OK, still waiting to hear back.",True,2025-08-04T18:12:09
10068-6,10068,907,"This has been taken care of, apologies again for the inconvenience.",True,2025-08-04T20:52:09
10068-7,10068,53478,"Great, appreciate the quick resolution.",True,2025-08-04T21:58:09
10069-1,10069,50867,"Hi, I have a question but I'm not totally sure it's the right team to ask.",True,2025-06-11T16:16:47
10069-2,10069,906,"Thanks for the details, give me a moment to check on this.",True,2025-06-11T18:37:47
10069-3,10069,50867,Sorry if this isn't the right department.,True,2025-06-11T21:24:47
10070-1,10070,51695,Order #373441 was supposed to arrive on Jun 03 and it's still not here. What's going on?,True,2025-06-21T03:22:47
10070-2,10070,901,"Thanks for the details, give me a moment to check on this.",True,2025-06-21T05:47:47
10070-3,10070,51695,Do you have an updated delivery estimate?,True,2025-06-21T08:08:47
10070-4,10070,901,"All set on our side now, thanks for your patience.",True,2025-06-21T12:29:47
10070-5,10070,51695,"Great, appreciate the quick resolution.",True,2025-06-21T12:55:47
10071-1,10071,53436,"I was charged twice for order #532424, can yuo refund the duplicate?",True,2025-07-31T19:44:03
10071-2,10071,902,"I understand the frustration, let's get this sorted out.",True,2025-07-31T22:39:03
10071-3,10071,53436,"I have both charges on my statement, want me to send a screenshot?",True,2025-08-01T02:58:03
10071-4,10071,902,"I understand the frustration, let's get this sorted out.",True,2025-08-01T03:11:03
10071-5,10071,53436,"OK, still waiting to hear back.",True,2025-08-01T03:24:03
10071-6,10071,902,"All set on our side now, thanks for your patience.",True,2025-08-01T05:49:03
10071-7,10071,53436,"OK thank you, that answers my question.",True,2025-08-01T05:56:03
10072-1,10072,52147,"Hi, the courier says my package for order #471658 was delivered but it's nowhere to be found.",True,2025-07-27T09:55:33
10072-2,10072,904,"Thanks for reaching out, let me look into this for you.",True,2025-07-27T13:37:33
10072-3,10072,52147,"I've looked everywhere, it's genuinely not here.",True,2025-07-27T14:03:33
10072-4,10072,904,"I've resolved this on our end, please let us know if you need anything else.",True,2025-07-27T17:40:33
10072-5,10072,52147,Thanks for the help!,True,2025-07-27T19:06:33
10073-1,10073,52317,"Hi, the courier says my package for order #825916 was delivered but it's nowhere to be found. Hi, when will I get my money back for the item I sent back?",True,2025-08-23T15:55:02
10073-2,10073,903,"I'm sorry for the trouble, checking your account now.",True,2025-08-23T16:04:02
10073-3,10073,52317,Can you open an investigation with the carrier?,True,2025-08-23T17:27:02
10074-1,10074,52051,"I returned my order #979414 11 days ago and haven't seen a refund yet, can you check?",True,2025-06-05T21:18:06
10074-2,10074,923,"I understand the frustration, let's get this sorted out.",True,2025-06-05T23:44:06
